# 40K Stage
# UCSD DR Cooldown data 
# Time	Temperature 
# (s)	(K)
1.523613042000000000e+09 5.496670000000000300e+01
1.523613102000000000e+09 5.486019999999999897e+01
1.523613162000000000e+09 5.480780000000000030e+01
1.523613222000000000e+09 5.470570000000000022e+01
1.523613282000000000e+09 5.465509999999999735e+01
1.523613343000000000e+09 5.455319999999999681e+01
1.523613403000000000e+09 5.450189999999999912e+01
1.523613463000000000e+09 5.445150000000000290e+01
1.523613523000000000e+09 5.435150000000000148e+01
1.523613583000000000e+09 5.430140000000000100e+01
1.523613643000000000e+09 5.420049999999999812e+01
1.523613704000000000e+09 5.415050000000000097e+01
1.523613763000000000e+09 5.405199999999999960e+01
1.523613824000000000e+09 5.400280000000000058e+01
1.523613884000000000e+09 5.395490000000000208e+01
1.523613944000000000e+09 5.385920000000000130e+01
1.523614004000000000e+09 5.381069999999999709e+01
1.523614065000000000e+09 5.371520000000000294e+01
1.523614125000000000e+09 5.366799999999999926e+01
1.523614185000000000e+09 5.357529999999999859e+01
1.523614245000000000e+09 5.352980000000000160e+01
1.523614305000000000e+09 5.348449999999999704e+01
1.523614365000000000e+09 5.339419999999999789e+01
1.523614425000000000e+09 5.334940000000000282e+01
1.523614486000000000e+09 5.326140000000000185e+01
1.523614546000000000e+09 5.321719999999999828e+01
1.523614606000000000e+09 5.313119999999999976e+01
1.523614666000000000e+09 5.308870000000000289e+01
1.523614726000000000e+09 5.304590000000000316e+01
1.523614787000000000e+09 5.296220000000000283e+01
1.523614847000000000e+09 5.292130000000000223e+01
1.523614907000000000e+09 5.284120000000000061e+01
1.523614967000000000e+09 5.280040000000000333e+01
1.523615027000000000e+09 5.271949999999999648e+01
1.523615087000000000e+09 5.267900000000000205e+01
1.523615147000000000e+09 5.263830000000000098e+01
1.523615207000000000e+09 5.255819999999999936e+01
1.523615267000000000e+09 5.251890000000000214e+01
1.523615328000000000e+09 5.244080000000000297e+01
1.523615388000000000e+09 5.240259999999999962e+01
1.523615448000000000e+09 5.232780000000000342e+01
1.523615508000000000e+09 5.229099999999999682e+01
1.523615568000000000e+09 5.221670000000000300e+01
1.523615628000000000e+09 5.217869999999999919e+01
1.523615689000000000e+09 5.214130000000000109e+01
1.523615749000000000e+09 5.206819999999999737e+01
1.523615809000000000e+09 5.203150000000000119e+01
1.523615869000000000e+09 5.195810000000000173e+01
1.523615929000000000e+09 5.192229999999999990e+01
1.523615989000000000e+09 5.185210000000000008e+01
1.523616049000000000e+09 5.181700000000000017e+01
1.523616110000000000e+09 5.178260000000000218e+01
1.523616170000000000e+09 5.171430000000000149e+01
1.523616230000000000e+09 5.168079999999999785e+01
1.523616290000000000e+09 5.161569999999999681e+01
1.523616350000000000e+09 5.158229999999999649e+01
1.523616410000000000e+09 5.151639999999999731e+01
1.523616471000000000e+09 5.148409999999999798e+01
1.523616531000000000e+09 5.145230000000000103e+01
1.523616591000000000e+09 5.138830000000000098e+01
1.523616651000000000e+09 5.135799999999999699e+01
1.523616711000000000e+09 5.129800000000000182e+01
1.523616771000000000e+09 5.126899999999999835e+01
1.523616832000000000e+09 5.121099999999999852e+01
1.523616892000000000e+09 5.118160000000000309e+01
1.523616952000000000e+09 5.115259999999999962e+01
1.523617012000000000e+09 5.109389999999999787e+01
1.523617072000000000e+09 5.106479999999999819e+01
1.523617133000000000e+09 5.101050000000000040e+01
1.523617193000000000e+09 5.098479999999999990e+01
1.523617253000000000e+09 5.093249999999999744e+01
1.523617313000000000e+09 5.090630000000000166e+01
1.523617373000000000e+09 5.087989999999999924e+01
1.523617433000000000e+09 5.082730000000000103e+01
1.523617494000000000e+09 5.080140000000000100e+01
1.523617554000000000e+09 5.075010000000000332e+01
1.523617614000000000e+09 5.072540000000000049e+01
1.523617674000000000e+09 5.067840000000000344e+01
1.523617734000000000e+09 5.065390000000000015e+01
1.523617794000000000e+09 5.060549999999999926e+01
1.523617855000000000e+09 5.058310000000000173e+01
1.523617915000000000e+09 5.056040000000000134e+01
1.523617975000000000e+09 5.051530000000000342e+01
1.523618035000000000e+09 5.049360000000000070e+01
1.523618095000000000e+09 5.045069999999999766e+01
1.523618156000000000e+09 5.042949999999999733e+01
1.523618216000000000e+09 5.038850000000000051e+01
1.523618276000000000e+09 5.036809999999999832e+01
1.523618336000000000e+09 5.034759999999999991e+01
1.523618396000000000e+09 5.030760000000000076e+01
1.523618456000000000e+09 5.028829999999999956e+01
1.523618517000000000e+09 5.024949999999999761e+01
1.523618577000000000e+09 5.023089999999999833e+01
1.523618637000000000e+09 5.019539999999999935e+01
1.523618697000000000e+09 5.017770000000000152e+01
1.523618757000000000e+09 5.016069999999999851e+01
1.523618818000000000e+09 5.012489999999999668e+01
1.523618878000000000e+09 5.010799999999999699e+01
1.523618938000000000e+09 5.007500000000000284e+01
1.523618998000000000e+09 5.005850000000000222e+01
1.523619058000000000e+09 5.002700000000000102e+01
1.523619118000000000e+09 5.001149999999999807e+01
1.523619178000000000e+09 4.999569999999999936e+01
1.523619238000000000e+09 4.996350000000000335e+01
1.523619299000000000e+09 4.994800000000000040e+01
1.523619359000000000e+09 4.991720000000000113e+01
1.523619419000000000e+09 4.990229999999999677e+01
1.523619479000000000e+09 4.994959999999999667e+01
1.523619539000000000e+09 5.000500000000000256e+01
1.523619599000000000e+09 5.004039999999999822e+01
1.523619660000000000e+09 5.009100000000000108e+01
1.523619720000000000e+09 5.010949999999999704e+01
1.523619780000000000e+09 5.013880000000000337e+01
1.523619840000000000e+09 5.014999999999999858e+01
1.523619900000000000e+09 5.016649999999999920e+01
1.523619960000000000e+09 5.017139999999999844e+01
1.523620020000000000e+09 5.017410000000000281e+01
1.523620081000000000e+09 5.017620000000000147e+01
1.523620141000000000e+09 5.017569999999999908e+01
1.523620201000000000e+09 5.016929999999999978e+01
1.523620261000000000e+09 5.016510000000000247e+01
1.523620321000000000e+09 5.015520000000000067e+01
1.523620381000000000e+09 5.015030000000000143e+01
1.523620442000000000e+09 5.014549999999999841e+01
1.523620502000000000e+09 5.013660000000000139e+01
1.523620562000000000e+09 5.013130000000000308e+01
1.523620622000000000e+09 5.011930000000000263e+01
1.523620682000000000e+09 5.011350000000000193e+01
1.523620742000000000e+09 5.010070000000000334e+01
1.523620803000000000e+09 5.009429999999999694e+01
1.523620863000000000e+09 5.008689999999999998e+01
1.523620923000000000e+09 5.007249999999999801e+01
1.523620983000000000e+09 5.006439999999999912e+01
1.523621043000000000e+09 5.004990000000000094e+01
1.523621103000000000e+09 5.004339999999999833e+01
1.523621163000000000e+09 5.003059999999999974e+01
1.523621224000000000e+09 5.002450000000000330e+01
1.523621284000000000e+09 5.001800000000000068e+01
1.523621344000000000e+09 5.000419999999999732e+01
1.523621404000000000e+09 4.999810000000000088e+01
1.523621464000000000e+09 4.998700000000000188e+01
1.523621524000000000e+09 4.998049999999999926e+01
1.523621584000000000e+09 4.996699999999999875e+01
1.523621645000000000e+09 4.996070000000000277e+01
1.523621705000000000e+09 4.994969999999999999e+01
1.523621765000000000e+09 4.994480000000000075e+01
1.523621825000000000e+09 4.994010000000000105e+01
1.523621885000000000e+09 4.992860000000000298e+01
1.523621945000000000e+09 4.992369999999999663e+01
1.523622005000000000e+09 4.991320000000000334e+01
1.523622065000000000e+09 4.990879999999999939e+01
1.523622126000000000e+09 4.990070000000000050e+01
1.523622186000000000e+09 4.989699999999999847e+01
1.523622246000000000e+09 4.989300000000000068e+01
1.523622306000000000e+09 4.988459999999999894e+01
1.523622366000000000e+09 4.988069999999999737e+01
1.523622426000000000e+09 4.987349999999999994e+01
1.523622486000000000e+09 4.986939999999999884e+01
1.523622546000000000e+09 4.986200000000000188e+01
1.523622607000000000e+09 4.985819999999999652e+01
1.523622667000000000e+09 4.985450000000000159e+01
1.523622727000000000e+09 4.984700000000000131e+01
1.523622787000000000e+09 4.984349999999999881e+01
1.523622847000000000e+09 4.983809999999999718e+01
1.523622908000000000e+09 4.983559999999999945e+01
1.523622968000000000e+09 4.983070000000000022e+01
1.523623028000000000e+09 4.982840000000000202e+01
1.523623088000000000e+09 4.982609999999999673e+01
1.523623148000000000e+09 4.982260000000000133e+01
1.523623208000000000e+09 4.982070000000000221e+01
1.523623269000000000e+09 4.981560000000000343e+01
1.523623329000000000e+09 4.981360000000000099e+01
1.523623389000000000e+09 4.981150000000000233e+01
1.523623449000000000e+09 4.980969999999999942e+01
1.523623509000000000e+09 4.980850000000000222e+01
1.523623570000000000e+09 4.980579999999999785e+01
1.523623630000000000e+09 4.980420000000000158e+01
1.523623690000000000e+09 4.979950000000000188e+01
1.523623750000000000e+09 4.979840000000000089e+01
1.523623810000000000e+09 4.979740000000000322e+01
1.523623871000000000e+09 4.979610000000000269e+01
1.523623931000000000e+09 4.979390000000000072e+01
1.523623991000000000e+09 4.979260000000000019e+01
1.523624051000000000e+09 4.979149999999999920e+01
1.523624111000000000e+09 4.979189999999999827e+01
1.523624172000000000e+09 4.979240000000000066e+01
1.523624232000000000e+09 4.979189999999999827e+01
1.523624292000000000e+09 4.979220000000000113e+01
1.523624352000000000e+09 4.979140000000000299e+01
1.523624412000000000e+09 4.979090000000000060e+01
1.523624472000000000e+09 4.979059999999999775e+01
1.523624532000000000e+09 4.979050000000000153e+01
1.523624592000000000e+09 4.979129999999999967e+01
1.523624652000000000e+09 4.979469999999999885e+01
1.523624713000000000e+09 4.979639999999999844e+01
1.523624773000000000e+09 4.980089999999999861e+01
1.523624833000000000e+09 4.980279999999999774e+01
1.523624893000000000e+09 4.980400000000000205e+01
1.523624953000000000e+09 4.980579999999999785e+01
1.523625013000000000e+09 4.980649999999999977e+01
1.523625073000000000e+09 4.980839999999999890e+01
1.523625133000000000e+09 4.981060000000000088e+01
1.523625194000000000e+09 4.981320000000000192e+01
1.523625254000000000e+09 4.981550000000000011e+01
1.523625314000000000e+09 4.981819999999999737e+01
1.523625374000000000e+09 4.982330000000000325e+01
1.523625434000000000e+09 4.982540000000000191e+01
1.523625494000000000e+09 4.982869999999999777e+01
1.523625555000000000e+09 4.983089999999999975e+01
1.523625615000000000e+09 4.983610000000000184e+01
1.523625675000000000e+09 4.983709999999999951e+01
1.523625735000000000e+09 4.983850000000000335e+01
1.523625796000000000e+09 4.984290000000000020e+01
1.523625856000000000e+09 4.984530000000000172e+01
1.523625916000000000e+09 4.985139999999999816e+01
1.523625976000000000e+09 4.985370000000000346e+01
1.523626036000000000e+09 4.985860000000000269e+01
1.523626096000000000e+09 4.986169999999999902e+01
1.523626156000000000e+09 4.986390000000000100e+01
1.523626216000000000e+09 4.986919999999999931e+01
1.523626277000000000e+09 4.987140000000000128e+01
1.523626337000000000e+09 4.987599999999999767e+01
1.523626397000000000e+09 4.987819999999999965e+01
1.523626457000000000e+09 4.988259999999999650e+01
1.523626517000000000e+09 4.988559999999999661e+01
1.523626577000000000e+09 4.989280000000000115e+01
1.523626637000000000e+09 4.989679999999999893e+01
1.523626698000000000e+09 4.989929999999999666e+01
1.523626758000000000e+09 4.990420000000000300e+01
1.523626818000000000e+09 4.990670000000000073e+01
1.523626878000000000e+09 4.991320000000000334e+01
1.523626938000000000e+09 4.991669999999999874e+01
1.523626998000000000e+09 4.992079999999999984e+01
1.523627058000000000e+09 4.992360000000000042e+01
1.523627119000000000e+09 4.992640000000000100e+01
1.523627179000000000e+09 4.993310000000000315e+01
1.523627239000000000e+09 4.993690000000000140e+01
1.523627299000000000e+09 4.994509999999999650e+01
1.523627359000000000e+09 4.994839999999999947e+01
1.523627419000000000e+09 4.995479999999999876e+01
1.523627479000000000e+09 4.995909999999999940e+01
1.523627540000000000e+09 4.996329999999999671e+01
1.523627600000000000e+09 4.997229999999999706e+01
1.523627660000000000e+09 4.997579999999999956e+01
1.523627720000000000e+09 4.998290000000000077e+01
1.523627780000000000e+09 4.998660000000000281e+01
1.523627841000000000e+09 4.999349999999999739e+01
1.523627901000000000e+09 4.999719999999999942e+01
1.523627961000000000e+09 5.000099999999999767e+01
1.523628021000000000e+09 5.000900000000000034e+01
1.523628081000000000e+09 5.001310000000000144e+01
1.523628141000000000e+09 5.002219999999999800e+01
1.523628202000000000e+09 5.002729999999999677e+01
1.523628262000000000e+09 5.003629999999999711e+01
1.523628322000000000e+09 5.004180000000000206e+01
1.523628382000000000e+09 5.004659999999999798e+01
1.523628442000000000e+09 5.005610000000000070e+01
1.523628502000000000e+09 5.006000000000000227e+01
1.523628562000000000e+09 5.006819999999999737e+01
1.523628623000000000e+09 5.007209999999999894e+01
1.523628683000000000e+09 5.008089999999999975e+01
1.523628743000000000e+09 5.008529999999999660e+01
1.523628803000000000e+09 5.008970000000000056e+01
1.523628863000000000e+09 5.009940000000000282e+01
1.523628923000000000e+09 5.010399999999999920e+01
1.523628983000000000e+09 5.011319999999999908e+01
1.523629043000000000e+09 5.011780000000000257e+01
1.523629104000000000e+09 5.012660000000000338e+01
1.523629164000000000e+09 5.013089999999999691e+01
1.523629224000000000e+09 5.013550000000000040e+01
1.523629284000000000e+09 5.014540000000000219e+01
1.523629344000000000e+09 5.014999999999999858e+01
1.523629404000000000e+09 5.015910000000000224e+01
1.523629464000000000e+09 5.016340000000000288e+01
1.523629525000000000e+09 5.017199999999999704e+01
1.523629585000000000e+09 5.017660000000000053e+01
1.523629645000000000e+09 5.018500000000000227e+01
1.523629705000000000e+09 5.018950000000000244e+01
1.523629765000000000e+09 5.019350000000000023e+01
1.523629825000000000e+09 5.020170000000000243e+01
1.523629885000000000e+09 5.020550000000000068e+01
1.523629946000000000e+09 5.021249999999999858e+01
1.523630006000000000e+09 5.021589999999999776e+01
1.523630066000000000e+09 5.022249999999999659e+01
1.523630126000000000e+09 5.022549999999999670e+01
1.523630186000000000e+09 5.022840000000000060e+01
1.523630246000000000e+09 5.023469999999999658e+01
1.523630307000000000e+09 5.023700000000000188e+01
1.523630367000000000e+09 5.024080000000000013e+01
1.523630427000000000e+09 5.024260000000000304e+01
1.523630487000000000e+09 5.024790000000000134e+01
1.523630547000000000e+09 5.025070000000000192e+01
1.523630607000000000e+09 5.025410000000000110e+01
1.523630668000000000e+09 5.025990000000000180e+01
1.523630728000000000e+09 5.026140000000000185e+01
1.523630788000000000e+09 5.026530000000000342e+01
1.523630848000000000e+09 5.026780000000000115e+01
1.523630908000000000e+09 5.027199999999999847e+01
1.523630968000000000e+09 5.027369999999999806e+01
1.523631029000000000e+09 5.027490000000000236e+01
1.523631089000000000e+09 5.027759999999999962e+01
1.523631149000000000e+09 5.027859999999999729e+01
1.523631209000000000e+09 5.028059999999999974e+01
1.523631269000000000e+09 5.028150000000000119e+01
1.523631329000000000e+09 5.028300000000000125e+01
1.523631389000000000e+09 5.028280000000000172e+01
1.523631449000000000e+09 5.028309999999999746e+01
1.523631510000000000e+09 5.028419999999999845e+01
1.523631570000000000e+09 5.028399999999999892e+01
1.523631630000000000e+09 5.028399999999999892e+01
1.523631690000000000e+09 5.028430000000000177e+01
1.523631750000000000e+09 5.028470000000000084e+01
1.523631810000000000e+09 5.028390000000000271e+01
1.523631871000000000e+09 5.028349999999999653e+01
1.523631931000000000e+09 5.028289999999999793e+01
1.523631991000000000e+09 5.028229999999999933e+01
1.523632051000000000e+09 5.028170000000000073e+01
1.523632111000000000e+09 5.028119999999999834e+01
1.523632171000000000e+09 5.028040000000000020e+01
1.523632232000000000e+09 5.028000000000000114e+01
1.523632292000000000e+09 5.027850000000000108e+01
1.523632352000000000e+09 5.027830000000000155e+01
1.523632412000000000e+09 5.027790000000000248e+01
1.523632472000000000e+09 5.027559999999999718e+01
1.523632533000000000e+09 5.027459999999999951e+01
1.523632593000000000e+09 5.027250000000000085e+01
1.523632653000000000e+09 5.027139999999999986e+01
1.523632713000000000e+09 5.026700000000000301e+01
1.523632773000000000e+09 5.026509999999999678e+01
1.523632833000000000e+09 5.026310000000000144e+01
1.523632894000000000e+09 5.026069999999999993e+01
1.523632954000000000e+09 5.025909999999999656e+01
1.523633014000000000e+09 5.025529999999999831e+01
1.523633074000000000e+09 5.025310000000000343e+01
1.523633134000000000e+09 5.025010000000000332e+01
1.523633194000000000e+09 5.024839999999999662e+01
1.523633254000000000e+09 5.024589999999999890e+01
1.523633315000000000e+09 5.024020000000000152e+01
1.523633375000000000e+09 5.023729999999999762e+01
1.523633435000000000e+09 5.023270000000000124e+01
1.523633495000000000e+09 5.023049999999999926e+01
1.523633555000000000e+09 5.022659999999999769e+01
1.523633615000000000e+09 5.022370000000000090e+01
1.523633675000000000e+09 5.022120000000000317e+01
1.523633736000000000e+09 5.021699999999999875e+01
1.523633796000000000e+09 5.021289999999999765e+01
1.523633856000000000e+09 5.020510000000000161e+01
1.523633916000000000e+09 5.020190000000000197e+01
1.523633976000000000e+09 5.019409999999999883e+01
1.523634036000000000e+09 5.019039999999999679e+01
1.523634096000000000e+09 5.018659999999999854e+01
1.523634157000000000e+09 5.017710000000000292e+01
1.523634217000000000e+09 5.017260000000000275e+01
1.523634277000000000e+09 5.016320000000000334e+01
1.523634337000000000e+09 5.015840000000000032e+01
1.523634397000000000e+09 5.014779999999999660e+01
1.523634457000000000e+09 5.014189999999999969e+01
1.523634518000000000e+09 5.013000000000000256e+01
1.523634578000000000e+09 5.012360000000000326e+01
1.523634638000000000e+09 5.011780000000000257e+01
1.523634698000000000e+09 5.010499999999999687e+01
1.523634758000000000e+09 5.009740000000000038e+01
1.523634818000000000e+09 5.008250000000000313e+01
1.523634878000000000e+09 5.007500000000000284e+01
1.523634938000000000e+09 5.005919999999999703e+01
1.523634998000000000e+09 5.005100000000000193e+01
1.523635059000000000e+09 5.004260000000000019e+01
1.523635119000000000e+09 5.002559999999999718e+01
1.523635179000000000e+09 5.001480000000000103e+01
1.523635239000000000e+09 4.999380000000000024e+01
1.523635299000000000e+09 4.998190000000000310e+01
1.523635359000000000e+09 4.995819999999999794e+01
1.523635420000000000e+09 4.994630000000000081e+01
1.523635480000000000e+09 4.993339999999999890e+01
1.523635540000000000e+09 4.990619999999999834e+01
1.523635600000000000e+09 4.989189999999999969e+01
1.523635660000000000e+09 4.986240000000000094e+01
1.523635720000000000e+09 4.984669999999999845e+01
1.523635781000000000e+09 4.981510000000000105e+01
1.523635841000000000e+09 4.979939999999999856e+01
1.523635901000000000e+09 4.978329999999999700e+01
1.523635961000000000e+09 4.975070000000000192e+01
1.523636021000000000e+09 4.973449999999999704e+01
1.523636081000000000e+09 4.970150000000000290e+01
1.523636142000000000e+09 4.968520000000000181e+01
1.523636202000000000e+09 4.965279999999999916e+01
1.523636262000000000e+09 4.963649999999999807e+01
1.523636322000000000e+09 4.962069999999999936e+01
1.523636382000000000e+09 4.958990000000000009e+01
1.523636442000000000e+09 4.957549999999999812e+01
1.523636502000000000e+09 4.954579999999999984e+01
1.523636563000000000e+09 4.953099999999999881e+01
1.523636623000000000e+09 4.950289999999999679e+01
1.523636683000000000e+09 4.948930000000000007e+01
1.523636743000000000e+09 4.947570000000000334e+01
1.523636803000000000e+09 4.944709999999999894e+01
1.523636863000000000e+09 4.943209999999999837e+01
1.523636923000000000e+09 4.939909999999999712e+01
1.523636984000000000e+09 4.938130000000000308e+01
1.523637044000000000e+09 4.934550000000000125e+01
1.523637104000000000e+09 4.932639999999999958e+01
1.523637164000000000e+09 4.928529999999999944e+01
1.523637224000000000e+09 4.926359999999999673e+01
1.523637285000000000e+09 4.924150000000000205e+01
1.523637345000000000e+09 4.919400000000000261e+01
1.523637405000000000e+09 4.916779999999999973e+01
1.523637465000000000e+09 4.910909999999999798e+01
1.523637525000000000e+09 4.907609999999999673e+01
1.523637585000000000e+09 4.900150000000000006e+01
1.523637646000000000e+09 4.895879999999999654e+01
1.523637706000000000e+09 4.891239999999999810e+01
1.523637766000000000e+09 4.879919999999999902e+01
1.523637826000000000e+09 4.873080000000000211e+01
1.523637886000000000e+09 4.857379999999999853e+01
1.523637946000000000e+09 4.848660000000000281e+01
1.523638007000000000e+09 4.829869999999999663e+01
1.523638067000000000e+09 4.820040000000000191e+01
1.523638127000000000e+09 4.810099999999999909e+01
1.523638187000000000e+09 4.789710000000000178e+01
1.523638247000000000e+09 4.779350000000000165e+01
1.523638307000000000e+09 4.758630000000000138e+01
1.523638367000000000e+09 4.748469999999999658e+01
1.523638427000000000e+09 4.728560000000000230e+01
1.523638488000000000e+09 4.718950000000000244e+01
1.523638548000000000e+09 4.708650000000000091e+01
1.523638608000000000e+09 4.689800000000000324e+01
1.523638668000000000e+09 4.680490000000000350e+01
1.523638728000000000e+09 4.662080000000000268e+01
1.523638788000000000e+09 4.652960000000000207e+01
1.523638849000000000e+09 4.635119999999999862e+01
1.523638909000000000e+09 4.626319999999999766e+01
1.523638969000000000e+09 4.617360000000000042e+01
1.523639029000000000e+09 4.599539999999999651e+01
1.523639089000000000e+09 4.590709999999999980e+01
1.523639149000000000e+09 4.570839999999999748e+01
1.523639210000000000e+09 4.560130000000000194e+01
1.523639270000000000e+09 4.539269999999999783e+01
1.523639330000000000e+09 4.529019999999999868e+01
1.523639390000000000e+09 4.518999999999999773e+01
1.523639450000000000e+09 4.499629999999999797e+01
1.523639510000000000e+09 4.490169999999999817e+01
1.523639570000000000e+09 4.472059999999999746e+01
1.523639630000000000e+09 4.463400000000000034e+01
1.523639691000000000e+09 4.446900000000000119e+01
1.523639751000000000e+09 4.438870000000000005e+01
1.523639811000000000e+09 4.431110000000000326e+01
1.523639871000000000e+09 4.416120000000000090e+01
1.523639931000000000e+09 4.408879999999999910e+01
1.523639991000000000e+09 4.395089999999999719e+01
1.523640051000000000e+09 4.388730000000000331e+01
1.523640112000000000e+09 4.376109999999999900e+01
1.523640172000000000e+09 4.370329999999999870e+01
1.523640232000000000e+09 4.364609999999999701e+01
1.523640292000000000e+09 4.353759999999999764e+01
1.523640352000000000e+09 4.348640000000000327e+01
1.523640413000000000e+09 4.338759999999999906e+01
1.523640473000000000e+09 4.333780000000000143e+01
1.523640533000000000e+09 4.324360000000000070e+01
1.523640593000000000e+09 4.320210000000000150e+01
1.523640653000000000e+09 4.316179999999999950e+01
1.523640713000000000e+09 4.308489999999999753e+01
1.523640773000000000e+09 4.304579999999999984e+01
1.523640834000000000e+09 4.297109999999999985e+01
1.523640894000000000e+09 4.293599999999999994e+01
1.523640954000000000e+09 4.286590000000000344e+01
1.523641014000000000e+09 4.283270000000000266e+01
1.523641074000000000e+09 4.280140000000000100e+01
1.523641134000000000e+09 4.273689999999999856e+01
1.523641195000000000e+09 4.270439999999999969e+01
1.523641255000000000e+09 4.264320000000000022e+01
1.523641315000000000e+09 4.261359999999999815e+01
1.523641375000000000e+09 4.255630000000000024e+01
1.523641435000000000e+09 4.253190000000000026e+01
1.523641495000000000e+09 4.250820000000000221e+01
1.523641556000000000e+09 4.246090000000000231e+01
1.523641616000000000e+09 4.243619999999999948e+01
1.523641676000000000e+09 4.239020000000000010e+01
1.523641736000000000e+09 4.237089999999999890e+01
1.523641796000000000e+09 4.233010000000000161e+01
1.523641856000000000e+09 4.231080000000000041e+01
1.523641917000000000e+09 4.229240000000000066e+01
1.523641977000000000e+09 4.225600000000000023e+01
1.523642037000000000e+09 4.223760000000000048e+01
1.523642097000000000e+09 4.220250000000000057e+01
1.523642157000000000e+09 4.218589999999999662e+01
1.523642217000000000e+09 4.215559999999999974e+01
1.523642277000000000e+09 4.214150000000000063e+01
1.523642338000000000e+09 4.211659999999999826e+01
1.523642398000000000e+09 4.210289999999999822e+01
1.523642458000000000e+09 4.208789999999999765e+01
1.523642518000000000e+09 4.205760000000000076e+01
1.523642578000000000e+09 4.204379999999999740e+01
1.523642638000000000e+09 4.201700000000000301e+01
1.523642698000000000e+09 4.200410000000000110e+01
1.523642759000000000e+09 4.197990000000000066e+01
1.523642819000000000e+09 4.197010000000000218e+01
1.523642879000000000e+09 4.196000000000000085e+01
1.523642939000000000e+09 4.193730000000000047e+01
1.523642999000000000e+09 4.192849999999999966e+01
1.523643059000000000e+09 4.190409999999999968e+01
1.523643119000000000e+09 4.189479999999999649e+01
1.523643180000000000e+09 4.187729999999999819e+01
1.523643240000000000e+09 4.186749999999999972e+01
1.523643300000000000e+09 4.185840000000000316e+01
1.523643360000000000e+09 4.184270000000000067e+01
1.523643420000000000e+09 4.183279999999999887e+01
1.523643480000000000e+09 4.181320000000000192e+01
1.523643540000000000e+09 4.180349999999999966e+01
1.523643601000000000e+09 4.178730000000000189e+01
1.523643661000000000e+09 4.178009999999999735e+01
1.523643721000000000e+09 4.177100000000000080e+01
1.523643781000000000e+09 4.175650000000000261e+01
1.523643841000000000e+09 4.174750000000000227e+01
1.523643901000000000e+09 4.172970000000000113e+01
1.523643961000000000e+09 4.172140000000000271e+01
1.523644022000000000e+09 4.170870000000000033e+01
1.523644082000000000e+09 4.170320000000000249e+01
1.523644142000000000e+09 4.169509999999999650e+01
1.523644202000000000e+09 4.168099999999999739e+01
1.523644262000000000e+09 4.167600000000000193e+01
1.523644322000000000e+09 4.165870000000000317e+01
1.523644382000000000e+09 4.165299999999999869e+01
1.523644442000000000e+09 4.164269999999999783e+01
1.523644503000000000e+09 4.163640000000000185e+01
1.523644563000000000e+09 4.163250000000000028e+01
1.523644623000000000e+09 4.162299999999999756e+01
1.523644683000000000e+09 4.159620000000000317e+01
1.523644743000000000e+09 4.199549999999999983e+01
1.523644803000000000e+09 4.218950000000000244e+01
1.523644863000000000e+09 4.262409999999999854e+01
1.523644924000000000e+09 4.281790000000000163e+01
1.523644984000000000e+09 4.298689999999999856e+01
1.523645044000000000e+09 4.330180000000000007e+01
1.523645104000000000e+09 4.344899999999999807e+01
1.523645164000000000e+09 4.368410000000000082e+01
1.523645224000000000e+09 4.377689999999999770e+01
1.523645284000000000e+09 4.396979999999999933e+01
1.523645345000000000e+09 4.405859999999999843e+01
1.523645405000000000e+09 4.420589999999999975e+01
1.523645465000000000e+09 4.426769999999999783e+01
1.523645525000000000e+09 4.433930000000000149e+01
1.523645585000000000e+09 4.447079999999999700e+01
1.523645645000000000e+09 4.452179999999999893e+01
1.523645705000000000e+09 4.460949999999999704e+01
1.523645766000000000e+09 4.466380000000000194e+01
1.523645826000000000e+09 4.475800000000000267e+01
1.523645886000000000e+09 4.479010000000000247e+01
1.523645946000000000e+09 4.481790000000000163e+01
1.523646006000000000e+09 4.490120000000000289e+01
1.523646066000000000e+09 4.493750000000000000e+01
1.523646126000000000e+09 4.498689999999999856e+01
1.523646187000000000e+09 4.501219999999999999e+01
1.523646247000000000e+09 4.508469999999999800e+01
1.523646307000000000e+09 4.511280000000000001e+01
1.523646367000000000e+09 4.513230000000000075e+01
1.523646427000000000e+09 4.517099999999999937e+01
1.523646487000000000e+09 4.519939999999999714e+01
1.523646548000000000e+09 4.524049999999999727e+01
1.523646608000000000e+09 4.525209999999999866e+01
1.523646668000000000e+09 4.529639999999999844e+01
1.523646728000000000e+09 4.532050000000000267e+01
1.523646788000000000e+09 4.534020000000000294e+01
1.523646848000000000e+09 4.536110000000000042e+01
1.523646909000000000e+09 4.538499999999999801e+01
1.523646969000000000e+09 4.542880000000000251e+01
1.523647029000000000e+09 4.544129999999999825e+01
1.523647089000000000e+09 4.545900000000000318e+01
1.523647149000000000e+09 4.548069999999999879e+01
1.523647209000000000e+09 4.549980000000000047e+01
1.523647269000000000e+09 4.551939999999999742e+01
1.523647330000000000e+09 4.552270000000000039e+01
1.523647390000000000e+09 4.555850000000000222e+01
1.523647450000000000e+09 4.557419999999999760e+01
1.523647510000000000e+09 4.558550000000000324e+01
1.523647570000000000e+09 4.559340000000000259e+01
1.523647630000000000e+09 4.561399999999999721e+01
1.523647690000000000e+09 4.564200000000000301e+01
1.523647751000000000e+09 4.564500000000000313e+01
1.523647811000000000e+09 4.565780000000000172e+01
1.523647871000000000e+09 4.567589999999999861e+01
1.523647931000000000e+09 4.569760000000000133e+01
