# 4K Stage
# UCSD DR Cooldown data 
# Time	Temperature 
# (s)	(K)
1.523647690000000000e+09 6.455239999999999867e+00
1.523647751000000000e+09 6.506990000000000052e+00
1.523647811000000000e+09 6.588960000000000150e+00
1.523647871000000000e+09 6.560030000000000250e+00
1.523647931000000000e+09 6.443329999999999558e+00
1.523647991000000000e+09 6.495490000000000208e+00
1.523648051000000000e+09 6.540350000000000108e+00
1.523648111000000000e+09 6.473869999999999791e+00
1.523648172000000000e+09 6.370350000000000179e+00
1.523648232000000000e+09 6.483039999999999914e+00
1.523648292000000000e+09 6.523010000000000197e+00
1.523648352000000000e+09 6.500309999999999810e+00
1.523648412000000000e+09 6.368619999999999948e+00
1.523648472000000000e+09 6.432820000000000427e+00
1.523648532000000000e+09 6.510480000000000267e+00
1.523648593000000000e+09 6.445969999999999978e+00
1.523648653000000000e+09 6.390360000000000262e+00
1.523648713000000000e+09 6.461710000000000065e+00
1.523648773000000000e+09 6.517870000000000275e+00
1.523648833000000000e+09 6.409099999999999575e+00
1.523648893000000000e+09 6.374760000000000204e+00
1.523648953000000000e+09 6.529539999999999900e+00
1.523649013000000000e+09 6.569989999999999775e+00
1.523649074000000000e+09 6.366629999999999789e+00
1.523649134000000000e+09 6.436429999999999652e+00
1.523649194000000000e+09 6.511199999999999655e+00
1.523649254000000000e+09 6.565549999999999997e+00
1.523649314000000000e+09 6.439449999999999896e+00
1.523649374000000000e+09 6.474510000000000431e+00
1.523649434000000000e+09 6.542810000000000237e+00
1.523649495000000000e+09 6.523539999999999672e+00
1.523649555000000000e+09 6.368490000000000428e+00
1.523649615000000000e+09 6.430550000000000210e+00
1.523649675000000000e+09 6.562009999999999899e+00
1.523649735000000000e+09 6.560120000000000395e+00
1.523649795000000000e+09 6.382310000000000372e+00
1.523649855000000000e+09 6.463680000000000092e+00
1.523649915000000000e+09 6.570149999999999935e+00
1.523649976000000000e+09 6.514339999999999797e+00
1.523650036000000000e+09 5.920620000000000438e+00
1.523650096000000000e+09 5.120470000000000077e+00
1.523650156000000000e+09 4.536719999999999864e+00
1.523650216000000000e+09 3.950509999999999966e+00
1.523650276000000000e+09 3.794369999999999798e+00
1.523650337000000000e+09 3.615019999999999900e+00
1.523650397000000000e+09 3.567579999999999973e+00
1.523650457000000000e+09 3.514400000000000190e+00
1.523650517000000000e+09 3.499229999999999841e+00
1.523650577000000000e+09 3.488309999999999800e+00
1.523650637000000000e+09 3.475870000000000015e+00
1.523650697000000000e+09 3.473559999999999981e+00
1.523650758000000000e+09 3.474079999999999835e+00
1.523650818000000000e+09 3.473819999999999908e+00
1.523650878000000000e+09 3.466860000000000053e+00
1.523650938000000000e+09 3.462779999999999969e+00
1.523650998000000000e+09 3.460049999999999848e+00
1.523651058000000000e+09 3.457510000000000083e+00
1.523651118000000000e+09 3.453209999999999891e+00
1.523651179000000000e+09 3.444370000000000154e+00
1.523651239000000000e+09 3.438909999999999911e+00
1.523651299000000000e+09 3.436479999999999979e+00
1.523651359000000000e+09 3.432760000000000034e+00
1.523651419000000000e+09 3.428350000000000009e+00
1.523651479000000000e+09 3.423379999999999868e+00
1.523651540000000000e+09 3.420910000000000117e+00
1.523651600000000000e+09 3.418919999999999959e+00
1.523651660000000000e+09 3.417980000000000018e+00
1.523651720000000000e+09 3.415290000000000159e+00
1.523651780000000000e+09 3.412230000000000096e+00
1.523651840000000000e+09 3.410350000000000215e+00
1.523651900000000000e+09 3.408560000000000034e+00
1.523651961000000000e+09 3.438169999999999948e+00
1.523652021000000000e+09 3.618129999999999846e+00
1.523652081000000000e+09 3.446169999999999956e+00
1.523652141000000000e+09 3.360059999999999825e+00
1.523652201000000000e+09 3.348320000000000185e+00
1.523652261000000000e+09 3.278020000000000156e+00
1.523652321000000000e+09 3.131720000000000059e+00
1.523652382000000000e+09 3.100550000000000139e+00
1.523652442000000000e+09 3.082889999999999908e+00
1.523652502000000000e+09 3.078730000000000189e+00
1.523652562000000000e+09 3.077210000000000001e+00
1.523652622000000000e+09 3.079180000000000028e+00
1.523652682000000000e+09 3.079950000000000188e+00
1.523652742000000000e+09 3.081090000000000106e+00
1.523652803000000000e+09 3.081850000000000200e+00
1.523652863000000000e+09 3.085469999999999935e+00
1.523652923000000000e+09 3.087569999999999926e+00
1.523652983000000000e+09 3.088389999999999969e+00
1.523653043000000000e+09 3.089830000000000076e+00
1.523653103000000000e+09 3.091120000000000090e+00
1.523653163000000000e+09 3.090549999999999908e+00
1.523653223000000000e+09 3.094030000000000058e+00
1.523653284000000000e+09 3.095180000000000042e+00
1.523653344000000000e+09 3.095699999999999896e+00
1.523653404000000000e+09 3.098829999999999973e+00
1.523653464000000000e+09 3.097850000000000215e+00
1.523653524000000000e+09 3.100190000000000001e+00
1.523653584000000000e+09 3.101240000000000219e+00
1.523653644000000000e+09 3.102869999999999795e+00
1.523653704000000000e+09 3.106030000000000069e+00
1.523653765000000000e+09 3.097929999999999851e+00
1.523653825000000000e+09 3.100589999999999957e+00
1.523653885000000000e+09 3.106329999999999814e+00
1.523653945000000000e+09 3.098329999999999806e+00
1.523654005000000000e+09 3.098310000000000120e+00
1.523654065000000000e+09 3.098349999999999937e+00
1.523654126000000000e+09 3.102500000000000036e+00
1.523654186000000000e+09 3.097370000000000179e+00
1.523654246000000000e+09 3.100839999999999819e+00
1.523654306000000000e+09 3.107819999999999805e+00
1.523654366000000000e+09 3.112410000000000121e+00
1.523654426000000000e+09 3.129100000000000215e+00
1.523654486000000000e+09 3.124330000000000052e+00
1.523654546000000000e+09 3.115870000000000140e+00
1.523654607000000000e+09 3.111950000000000216e+00
1.523654667000000000e+09 3.107650000000000023e+00
1.523654727000000000e+09 3.108000000000000096e+00
1.523654787000000000e+09 3.107860000000000067e+00
1.523654847000000000e+09 3.103219999999999867e+00
1.523654907000000000e+09 3.099120000000000097e+00
1.523654967000000000e+09 3.110300000000000065e+00
1.523655028000000000e+09 3.081249999999999822e+00
1.523655088000000000e+09 3.088649999999999896e+00
1.523655148000000000e+09 3.094279999999999919e+00
1.523655208000000000e+09 3.095330000000000137e+00
1.523655268000000000e+09 3.096049999999999969e+00
1.523655328000000000e+09 3.096960000000000157e+00
1.523655388000000000e+09 3.099410000000000220e+00
1.523655449000000000e+09 3.095670000000000144e+00
1.523655509000000000e+09 3.111139999999999795e+00
1.523655569000000000e+09 3.106809999999999850e+00
1.523655629000000000e+09 3.096049999999999969e+00
1.523655689000000000e+09 3.091920000000000002e+00
1.523655750000000000e+09 3.091759999999999842e+00
1.523655810000000000e+09 3.095330000000000137e+00
1.523655870000000000e+09 3.100950000000000095e+00
1.523655930000000000e+09 3.092280000000000140e+00
1.523655990000000000e+09 3.088940000000000019e+00
1.523656050000000000e+09 3.093640000000000168e+00
1.523656110000000000e+09 3.102009999999999934e+00
1.523656171000000000e+09 3.087919999999999998e+00
1.523656231000000000e+09 3.088029999999999831e+00
1.523656291000000000e+09 3.079839999999999911e+00
1.523656351000000000e+09 3.086559999999999970e+00
1.523656412000000000e+09 3.085620000000000029e+00
1.523656472000000000e+09 3.077879999999999949e+00
1.523656532000000000e+09 3.074580000000000091e+00
1.523656592000000000e+09 3.070809999999999818e+00
1.523656652000000000e+09 3.070460000000000189e+00
1.523656712000000000e+09 3.071369999999999933e+00
1.523656772000000000e+09 3.072080000000000144e+00
1.523656833000000000e+09 3.073939999999999895e+00
1.523656893000000000e+09 3.073970000000000091e+00
1.523656953000000000e+09 3.076029999999999820e+00
1.523657013000000000e+09 3.077890000000000015e+00
1.523657073000000000e+09 3.079530000000000101e+00
1.523657133000000000e+09 3.080639999999999823e+00
1.523657193000000000e+09 3.081580000000000208e+00
1.523657254000000000e+09 3.078930000000000167e+00
1.523657314000000000e+09 3.079709999999999948e+00
1.523657374000000000e+09 3.078329999999999789e+00
1.523657434000000000e+09 3.076459999999999972e+00
1.523657494000000000e+09 3.073939999999999895e+00
1.523657554000000000e+09 3.071530000000000094e+00
1.523657614000000000e+09 3.071390000000000065e+00
1.523657675000000000e+09 3.068849999999999856e+00
1.523657735000000000e+09 3.068239999999999856e+00
1.523657795000000000e+09 3.068680000000000074e+00
1.523657855000000000e+09 3.069280000000000008e+00
1.523657915000000000e+09 3.069850000000000190e+00
1.523657975000000000e+09 3.071009999999999796e+00
1.523658035000000000e+09 3.071039999999999992e+00
1.523658096000000000e+09 3.070679999999999854e+00
1.523658156000000000e+09 3.071359999999999868e+00
1.523658216000000000e+09 3.072189999999999976e+00
1.523658276000000000e+09 3.073970000000000091e+00
1.523658336000000000e+09 3.071979999999999933e+00
1.523658396000000000e+09 3.071559999999999846e+00
1.523658456000000000e+09 3.068700000000000205e+00
1.523658516000000000e+09 3.068210000000000104e+00
1.523658577000000000e+09 3.065420000000000034e+00
1.523658637000000000e+09 3.065199999999999925e+00
1.523658697000000000e+09 3.064350000000000129e+00
1.523658757000000000e+09 3.063039999999999985e+00
1.523658818000000000e+09 3.062300000000000022e+00
1.523658878000000000e+09 3.063750000000000195e+00
1.523658938000000000e+09 3.064360000000000195e+00
1.523658998000000000e+09 3.066339999999999844e+00
1.523659058000000000e+09 3.063680000000000181e+00
1.523659118000000000e+09 3.062780000000000058e+00
1.523659178000000000e+09 3.062809999999999810e+00
1.523659238000000000e+09 3.062530000000000197e+00
1.523659299000000000e+09 3.066990000000000105e+00
1.523659359000000000e+09 3.066930000000000156e+00
1.523659419000000000e+09 3.068430000000000213e+00
1.523659479000000000e+09 3.069700000000000095e+00
1.523659539000000000e+09 3.071790000000000020e+00
1.523659599000000000e+09 3.073360000000000092e+00
1.523659659000000000e+09 3.069049999999999834e+00
1.523659719000000000e+09 3.068620000000000125e+00
1.523659779000000000e+09 3.070399999999999796e+00
1.523659840000000000e+09 3.070279999999999898e+00
1.523659900000000000e+09 3.068890000000000118e+00
1.523659960000000000e+09 3.063559999999999839e+00
1.523660021000000000e+09 3.062500000000000000e+00
1.523660081000000000e+09 3.062580000000000080e+00
1.523660141000000000e+09 3.061830000000000052e+00
1.523660201000000000e+09 3.063540000000000152e+00
1.523660261000000000e+09 3.063270000000000159e+00
1.523660321000000000e+09 3.064649999999999874e+00
1.523660381000000000e+09 3.066570000000000018e+00
1.523660442000000000e+09 3.065150000000000041e+00
1.523660502000000000e+09 3.067410000000000192e+00
1.523660562000000000e+09 3.070260000000000211e+00
1.523660622000000000e+09 3.070580000000000087e+00
1.523660682000000000e+09 3.073100000000000165e+00
1.523660742000000000e+09 3.072610000000000063e+00
1.523660802000000000e+09 3.073440000000000172e+00
1.523660862000000000e+09 3.075670000000000126e+00
1.523660923000000000e+09 3.073550000000000004e+00
1.523660983000000000e+09 3.070510000000000073e+00
1.523661043000000000e+09 3.066460000000000186e+00
1.523661103000000000e+09 3.065100000000000158e+00
1.523661163000000000e+09 3.064999999999999947e+00
1.523661223000000000e+09 3.065980000000000150e+00
1.523661284000000000e+09 3.065770000000000106e+00
1.523661344000000000e+09 3.062530000000000197e+00
1.523661404000000000e+09 3.063569999999999904e+00
1.523661464000000000e+09 3.065650000000000208e+00
1.523661524000000000e+09 3.065409999999999968e+00
1.523661584000000000e+09 3.065389999999999837e+00
1.523661644000000000e+09 3.066100000000000048e+00
1.523661704000000000e+09 3.067460000000000075e+00
1.523661765000000000e+09 3.070429999999999993e+00
1.523661825000000000e+09 3.072229999999999794e+00
1.523661885000000000e+09 3.073620000000000019e+00
1.523661945000000000e+09 3.071660000000000057e+00
1.523662005000000000e+09 3.072449999999999903e+00
1.523662065000000000e+09 3.072740000000000027e+00
1.523662125000000000e+09 3.071579999999999977e+00
1.523662186000000000e+09 3.069990000000000219e+00
1.523662246000000000e+09 3.070819999999999883e+00
1.523662306000000000e+09 3.064610000000000056e+00
1.523662366000000000e+09 3.063530000000000086e+00
1.523662426000000000e+09 3.063279999999999781e+00
1.523662486000000000e+09 3.063349999999999795e+00
1.523662546000000000e+09 3.061380000000000212e+00
1.523662607000000000e+09 3.062289999999999957e+00
1.523662667000000000e+09 3.062629999999999963e+00
1.523662727000000000e+09 3.067610000000000170e+00
1.523662787000000000e+09 3.066510000000000069e+00
1.523662847000000000e+09 3.066689999999999916e+00
1.523662907000000000e+09 3.068480000000000096e+00
1.523662967000000000e+09 3.070260000000000211e+00
1.523663028000000000e+09 3.072490000000000165e+00
1.523663088000000000e+09 3.073490000000000055e+00
1.523663148000000000e+09 3.075829999999999842e+00
1.523663208000000000e+09 3.075029999999999930e+00
1.523663268000000000e+09 3.071820000000000217e+00
1.523663328000000000e+09 3.072350000000000136e+00
1.523663389000000000e+09 3.072779999999999845e+00
1.523663449000000000e+09 3.073700000000000099e+00
1.523663509000000000e+09 3.070949999999999847e+00
1.523663569000000000e+09 3.068849999999999856e+00
1.523663629000000000e+09 3.067699999999999871e+00
1.523663690000000000e+09 3.063779999999999948e+00
1.523663750000000000e+09 3.063299999999999912e+00
1.523663810000000000e+09 3.062920000000000087e+00
1.523663870000000000e+09 3.062899999999999956e+00
1.523663930000000000e+09 3.062269999999999825e+00
1.523663990000000000e+09 3.065339999999999954e+00
1.523664050000000000e+09 3.066600000000000215e+00
1.523664110000000000e+09 3.067930000000000046e+00
1.523664171000000000e+09 3.070320000000000160e+00
1.523664231000000000e+09 3.070419999999999927e+00
1.523664291000000000e+09 3.073640000000000150e+00
1.523664351000000000e+09 3.076179999999999914e+00
1.523664411000000000e+09 3.072259999999999991e+00
1.523664471000000000e+09 3.072799999999999976e+00
1.523664531000000000e+09 3.073780000000000179e+00
1.523664592000000000e+09 3.070790000000000131e+00
1.523664652000000000e+09 3.069370000000000154e+00
1.523664712000000000e+09 3.068140000000000089e+00
1.523664772000000000e+09 3.066390000000000171e+00
1.523664832000000000e+09 3.065669999999999895e+00
1.523664892000000000e+09 3.063969999999999860e+00
1.523664952000000000e+09 3.064880000000000049e+00
1.523665013000000000e+09 3.066969999999999974e+00
1.523665073000000000e+09 3.065900000000000070e+00
1.523665133000000000e+09 3.068519999999999914e+00
1.523665193000000000e+09 3.070170000000000066e+00
1.523665253000000000e+09 3.069789999999999797e+00
1.523665313000000000e+09 3.070600000000000218e+00
1.523665373000000000e+09 3.071930000000000049e+00
1.523665434000000000e+09 3.074339999999999851e+00
1.523665494000000000e+09 3.074809999999999821e+00
1.523665554000000000e+09 3.075759999999999827e+00
1.523665614000000000e+09 3.071579999999999977e+00
1.523665674000000000e+09 3.071330000000000116e+00
1.523665734000000000e+09 3.073170000000000179e+00
1.523665795000000000e+09 3.069719999999999782e+00
1.523665855000000000e+09 3.069170000000000176e+00
1.523665915000000000e+09 3.070619999999999905e+00
1.523665975000000000e+09 3.071159999999999890e+00
1.523666035000000000e+09 3.067569999999999908e+00
1.523666095000000000e+09 3.066949999999999843e+00
1.523666155000000000e+09 3.067079999999999806e+00
1.523666216000000000e+09 3.064740000000000020e+00
1.523666276000000000e+09 3.062600000000000211e+00
1.523666336000000000e+09 3.065739999999999910e+00
1.523666396000000000e+09 3.064529999999999976e+00
1.523666456000000000e+09 3.065900000000000070e+00
1.523666516000000000e+09 3.064670000000000005e+00
1.523666576000000000e+09 3.065129999999999910e+00
1.523666637000000000e+09 3.068309999999999871e+00
1.523666697000000000e+09 3.069280000000000008e+00
1.523666757000000000e+09 3.070580000000000087e+00
1.523666817000000000e+09 3.070559999999999956e+00
1.523666877000000000e+09 3.070500000000000007e+00
1.523666937000000000e+09 3.068760000000000154e+00
1.523666997000000000e+09 3.070879999999999832e+00
1.523667057000000000e+09 3.071000000000000174e+00
1.523667118000000000e+09 3.071520000000000028e+00
1.523667178000000000e+09 3.073020000000000085e+00
1.523667238000000000e+09 3.075579999999999981e+00
1.523667298000000000e+09 3.074370000000000047e+00
1.523667359000000000e+09 3.073150000000000048e+00
1.523667419000000000e+09 3.074320000000000164e+00
1.523667479000000000e+09 3.074310000000000098e+00
1.523667539000000000e+09 3.074809999999999821e+00
1.523667599000000000e+09 3.072029999999999816e+00
1.523667659000000000e+09 3.071039999999999992e+00
1.523667719000000000e+09 3.071940000000000115e+00
1.523667780000000000e+09 3.071989999999999998e+00
1.523667840000000000e+09 3.070479999999999876e+00
1.523667900000000000e+09 3.070580000000000087e+00
1.523667960000000000e+09 3.069679999999999964e+00
1.523668021000000000e+09 3.068670000000000009e+00
1.523668081000000000e+09 3.070359999999999978e+00
1.523668141000000000e+09 3.067689999999999806e+00
1.523668201000000000e+09 3.067569999999999908e+00
1.523668261000000000e+09 3.066089999999999982e+00
1.523668322000000000e+09 3.066310000000000091e+00
1.523668382000000000e+09 3.064420000000000144e+00
1.523668442000000000e+09 3.066079999999999917e+00
1.523668502000000000e+09 3.066310000000000091e+00
1.523668562000000000e+09 3.067670000000000119e+00
1.523668622000000000e+09 3.067569999999999908e+00
1.523668682000000000e+09 3.066380000000000106e+00
1.523668743000000000e+09 3.065850000000000186e+00
1.523668803000000000e+09 3.069589999999999819e+00
1.523668863000000000e+09 3.066889999999999894e+00
1.523668923000000000e+09 3.065580000000000194e+00
1.523668983000000000e+09 3.066520000000000135e+00
1.523669043000000000e+09 3.069589999999999819e+00
1.523669103000000000e+09 3.068509999999999849e+00
1.523669163000000000e+09 3.067130000000000134e+00
1.523669224000000000e+09 3.068690000000000140e+00
1.523669284000000000e+09 3.071800000000000086e+00
1.523669344000000000e+09 3.070260000000000211e+00
1.523669404000000000e+09 3.071619999999999795e+00
1.523669464000000000e+09 3.072470000000000034e+00
1.523669524000000000e+09 3.071810000000000151e+00
1.523669584000000000e+09 3.072740000000000027e+00
1.523669645000000000e+09 3.069589999999999819e+00
1.523669705000000000e+09 3.067880000000000162e+00
1.523669765000000000e+09 3.070260000000000211e+00
1.523669825000000000e+09 3.072299999999999809e+00
1.523669885000000000e+09 3.071810000000000151e+00
1.523669945000000000e+09 3.073710000000000164e+00
1.523670005000000000e+09 3.075429999999999886e+00
1.523670065000000000e+09 3.076400000000000023e+00
1.523670126000000000e+09 3.074209999999999887e+00
1.523670186000000000e+09 3.073570000000000135e+00
1.523670246000000000e+09 3.075070000000000192e+00
1.523670306000000000e+09 3.076400000000000023e+00
1.523670366000000000e+09 3.073570000000000135e+00
1.523670426000000000e+09 3.072849999999999859e+00
1.523670486000000000e+09 3.069900000000000073e+00
1.523670546000000000e+09 3.073809999999999931e+00
1.523670606000000000e+09 3.074580000000000091e+00
1.523670667000000000e+09 3.073109999999999786e+00
1.523670727000000000e+09 3.072779999999999845e+00
1.523670787000000000e+09 3.074149999999999938e+00
1.523670847000000000e+09 3.073570000000000135e+00
1.523670907000000000e+09 3.073459999999999859e+00
1.523670967000000000e+09 3.067180000000000017e+00
1.523671027000000000e+09 3.069519999999999804e+00
1.523671087000000000e+09 3.069960000000000022e+00
1.523671147000000000e+09 3.069630000000000081e+00
1.523671208000000000e+09 3.072639999999999816e+00
1.523671268000000000e+09 3.071660000000000057e+00
1.523671328000000000e+09 3.071569999999999911e+00
1.523671388000000000e+09 3.068670000000000009e+00
1.523671448000000000e+09 3.068340000000000067e+00
1.523671509000000000e+09 3.066840000000000011e+00
1.523671569000000000e+09 3.066209999999999880e+00
1.523671629000000000e+09 3.066440000000000055e+00
1.523671689000000000e+09 3.066899999999999959e+00
1.523671750000000000e+09 3.067029999999999923e+00
1.523671810000000000e+09 3.066699999999999982e+00
1.523671870000000000e+09 3.065360000000000085e+00
1.523671930000000000e+09 3.063600000000000101e+00
1.523671990000000000e+09 3.065519999999999801e+00
1.523672050000000000e+09 3.065259999999999874e+00
1.523672110000000000e+09 3.066190000000000193e+00
1.523672171000000000e+09 3.066199999999999815e+00
1.523672231000000000e+09 3.065059999999999896e+00
1.523672291000000000e+09 3.063159999999999883e+00
1.523672351000000000e+09 3.064029999999999809e+00
1.523672411000000000e+09 3.065449999999999786e+00
1.523672471000000000e+09 3.065609999999999946e+00
1.523672532000000000e+09 3.066419999999999924e+00
1.523672592000000000e+09 3.068599999999999994e+00
1.523672652000000000e+09 3.066990000000000105e+00
1.523672712000000000e+09 3.069659999999999833e+00
1.523672772000000000e+09 3.070600000000000218e+00
1.523672832000000000e+09 3.069129999999999914e+00
1.523672892000000000e+09 3.069220000000000059e+00
1.523672953000000000e+09 3.069339999999999957e+00
1.523673013000000000e+09 3.068309999999999871e+00
1.523673073000000000e+09 3.070949999999999847e+00
1.523673133000000000e+09 3.071689999999999809e+00
1.523673193000000000e+09 3.073389999999999844e+00
1.523673253000000000e+09 3.072789999999999910e+00
1.523673314000000000e+09 3.075419999999999821e+00
1.523673374000000000e+09 3.077459999999999862e+00
1.523673434000000000e+09 3.076490000000000169e+00
1.523673494000000000e+09 3.077910000000000146e+00
1.523673555000000000e+09 3.075969999999999871e+00
1.523673615000000000e+09 3.076859999999999928e+00
1.523673675000000000e+09 3.074939999999999785e+00
1.523673735000000000e+09 3.074250000000000149e+00
1.523673795000000000e+09 3.075470000000000148e+00
1.523673855000000000e+09 3.074800000000000200e+00
1.523673916000000000e+09 3.075140000000000207e+00
1.523673976000000000e+09 3.074359999999999982e+00
1.523674036000000000e+09 3.072309999999999874e+00
1.523674096000000000e+09 3.073519999999999808e+00
1.523674156000000000e+09 3.075060000000000127e+00
1.523674216000000000e+09 3.075779999999999959e+00
1.523674276000000000e+09 3.073230000000000128e+00
1.523674337000000000e+09 3.074009999999999909e+00
1.523674397000000000e+09 3.075180000000000025e+00
1.523674457000000000e+09 3.075670000000000126e+00
1.523674517000000000e+09 3.073389999999999844e+00
1.523674577000000000e+09 3.072060000000000013e+00
1.523674638000000000e+09 3.074520000000000142e+00
1.523674698000000000e+09 3.074510000000000076e+00
1.523674758000000000e+09 3.073319999999999830e+00
1.523674818000000000e+09 3.071200000000000152e+00
1.523674878000000000e+09 3.074660000000000171e+00
1.523674938000000000e+09 3.075130000000000141e+00
1.523674999000000000e+09 3.075860000000000039e+00
1.523675059000000000e+09 3.075250000000000039e+00
1.523675119000000000e+09 3.075639999999999930e+00
1.523675179000000000e+09 3.075930000000000053e+00
1.523675240000000000e+09 3.072439999999999838e+00
1.523675300000000000e+09 3.071400000000000130e+00
1.523675360000000000e+09 3.071070000000000189e+00
1.523675420000000000e+09 3.071079999999999810e+00
1.523675480000000000e+09 3.072490000000000165e+00
1.523675540000000000e+09 3.068989999999999885e+00
1.523675600000000000e+09 3.067149999999999821e+00
1.523675661000000000e+09 3.069329999999999892e+00
1.523675721000000000e+09 3.068259999999999987e+00
1.523675781000000000e+09 3.066190000000000193e+00
1.523675841000000000e+09 3.069160000000000110e+00
1.523675902000000000e+09 3.069139999999999979e+00
1.523675962000000000e+09 3.071239999999999970e+00
1.523676022000000000e+09 3.070770000000000000e+00
1.523676082000000000e+09 3.067790000000000017e+00
1.523676142000000000e+09 3.067190000000000083e+00
1.523676202000000000e+09 3.066819999999999879e+00
1.523676262000000000e+09 3.066059999999999786e+00
1.523676323000000000e+09 3.066500000000000004e+00
1.523676383000000000e+09 3.068090000000000206e+00
1.523676443000000000e+09 3.068859999999999921e+00
1.523676503000000000e+09 3.070050000000000168e+00
1.523676563000000000e+09 3.066780000000000062e+00
1.523676623000000000e+09 3.068760000000000154e+00
1.523676684000000000e+09 3.069269999999999943e+00
1.523676744000000000e+09 3.070590000000000153e+00
1.523676804000000000e+09 3.071369999999999933e+00
1.523676864000000000e+09 3.070969999999999978e+00
1.523676924000000000e+09 3.071450000000000014e+00
1.523676984000000000e+09 3.072130000000000027e+00
1.523677044000000000e+09 3.075919999999999987e+00
1.523677104000000000e+09 3.073840000000000128e+00
1.523677165000000000e+09 3.075720000000000010e+00
1.523677225000000000e+09 3.074679999999999858e+00
1.523677285000000000e+09 3.071880000000000166e+00
1.523677345000000000e+09 3.073640000000000150e+00
1.523677405000000000e+09 3.074790000000000134e+00
1.523677465000000000e+09 3.075149999999999828e+00
1.523677525000000000e+09 3.073040000000000216e+00
1.523677585000000000e+09 3.072859999999999925e+00
1.523677646000000000e+09 3.075520000000000032e+00
1.523677706000000000e+09 3.076029999999999820e+00
1.523677766000000000e+09 3.077170000000000183e+00
1.523677826000000000e+09 3.078939999999999788e+00
1.523677886000000000e+09 3.076630000000000198e+00
1.523677946000000000e+09 3.077240000000000197e+00
1.523678006000000000e+09 3.079540000000000166e+00
1.523678067000000000e+09 3.079320000000000057e+00
1.523678127000000000e+09 3.078380000000000116e+00
1.523678187000000000e+09 3.083060000000000134e+00
1.523678247000000000e+09 3.083340000000000192e+00
1.523678308000000000e+09 3.077329999999999899e+00
1.523678368000000000e+09 3.076410000000000089e+00
1.523678428000000000e+09 3.076340000000000074e+00
1.523678488000000000e+09 3.077179999999999804e+00
1.523678548000000000e+09 3.076080000000000148e+00
1.523678609000000000e+09 3.074930000000000163e+00
1.523678669000000000e+09 3.074539999999999829e+00
1.523678729000000000e+09 3.076859999999999928e+00
1.523678789000000000e+09 3.074609999999999843e+00
1.523678849000000000e+09 3.074359999999999982e+00
1.523678909000000000e+09 3.074250000000000149e+00
1.523678969000000000e+09 3.074939999999999785e+00
1.523679029000000000e+09 3.073920000000000208e+00
1.523679090000000000e+09 3.074320000000000164e+00
1.523679150000000000e+09 3.075349999999999806e+00
1.523679210000000000e+09 3.073059999999999903e+00
1.523679270000000000e+09 3.073580000000000201e+00
1.523679330000000000e+09 3.076000000000000068e+00
1.523679390000000000e+09 3.076779999999999848e+00
1.523679450000000000e+09 3.074380000000000113e+00
1.523679511000000000e+09 3.072820000000000107e+00
1.523679571000000000e+09 3.072430000000000216e+00
1.523679631000000000e+09 3.074180000000000135e+00
1.523679691000000000e+09 3.073049999999999837e+00
1.523679751000000000e+09 3.071039999999999992e+00
1.523679811000000000e+09 3.074199999999999822e+00
1.523679871000000000e+09 3.073170000000000179e+00
1.523679932000000000e+09 3.071829999999999838e+00
1.523679992000000000e+09 3.074699999999999989e+00
1.523680052000000000e+09 3.072760000000000158e+00
1.523680112000000000e+09 3.071889999999999787e+00
1.523680172000000000e+09 3.072140000000000093e+00
1.523680232000000000e+09 3.073809999999999931e+00
1.523680292000000000e+09 3.073609999999999953e+00
1.523680353000000000e+09 3.073030000000000150e+00
1.523680413000000000e+09 3.071070000000000189e+00
1.523680473000000000e+09 3.069799999999999862e+00
1.523680533000000000e+09 3.073129999999999917e+00
1.523680593000000000e+09 3.073840000000000128e+00
1.523680653000000000e+09 3.071359999999999868e+00
1.523680714000000000e+09 3.073319999999999830e+00
1.523680774000000000e+09 3.072849999999999859e+00
1.523680834000000000e+09 3.071720000000000006e+00
1.523680894000000000e+09 3.071800000000000086e+00
1.523680954000000000e+09 3.070930000000000160e+00
1.523681014000000000e+09 3.071009999999999796e+00
1.523681075000000000e+09 3.070260000000000211e+00
1.523681135000000000e+09 3.069240000000000190e+00
1.523681195000000000e+09 3.066790000000000127e+00
1.523681255000000000e+09 3.068540000000000045e+00
1.523681315000000000e+09 3.068709999999999827e+00
1.523681375000000000e+09 3.069710000000000161e+00
1.523681436000000000e+09 3.068340000000000067e+00
1.523681496000000000e+09 3.069459999999999855e+00
1.523681556000000000e+09 3.068709999999999827e+00
1.523681616000000000e+09 3.068259999999999987e+00
1.523681676000000000e+09 3.067239999999999966e+00
1.523681736000000000e+09 3.068760000000000154e+00
1.523681796000000000e+09 3.064929999999999932e+00
1.523681857000000000e+09 3.067600000000000104e+00
1.523681917000000000e+09 3.070069999999999855e+00
1.523681977000000000e+09 3.071909999999999918e+00
1.523682037000000000e+09 3.071940000000000115e+00
1.523682097000000000e+09 3.066699999999999982e+00
1.523682157000000000e+09 3.067839999999999900e+00
1.523682218000000000e+09 3.069430000000000103e+00
1.523682278000000000e+09 3.070460000000000189e+00
1.523682338000000000e+09 3.073150000000000048e+00
1.523682398000000000e+09 3.073459999999999859e+00
1.523682458000000000e+09 3.073570000000000135e+00
1.523682518000000000e+09 3.071089999999999876e+00
1.523682579000000000e+09 3.074600000000000222e+00
